ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,EBA_P3_Map?,SASB_Map?,Description,TCFD_Map?,Guidance,Title,Full_Partial_Match,Delta,Potential_Proxy,Depends_on_Industry,Calculation_Required
9effca5c-f708-41da-93a9-a60655652103,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,h,,,,,,,,Quantitative,,,,,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures that are environmentally sustainable, as specified in the technical annex to the Commission Delegated Regulation on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose environmentally sustainable exposures under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the project funded qualify as contributing substantially to climate change adaptation, in accordance with Article 11, or as enabling activity in accordance with Article 16, and meets the criteria specified in Article 3 of that Regulation. Where the use of proceeds is unknown institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty, in accordance with Article 8 of Regulation (EU) 2020/852, on the proportion of the turnover derived from products or services associated with economic activities that qualify as environmentally sustainable under Articles 3 of that Regulation. Each exposure shall only be considered once and shall be allocated to only one environmental objective. Where the exposures are relevant for more than one environmental objective, exposures shall be allocated to the most relevant objective.",Of which: environmentally sustainable,,,,,
a591eabc-11aa-4154-afc8-5d282fc691fa,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,i,,,,,,,,Quantitative,,,,,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose special lending exposures, which are environmentally sustainable, under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852. Institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the specific project funded qualify as contributing substantially to climate change adaptation (project specific information), in accordance with Article 11, or as enabling activity in accordance with Article 16, and meet the criteria specified in Article 3 of that Regulation. Institutions shall provide transparency on the kind of economic activities that are being funded through specialised lending. Where the same specialised lending exposure can be relevant for two environmental objectives, the exposure shall be allocated to the most relevant one.",Of which: specialised lending,,,,,
b2d7ee0a-a175-44e3-a81b-0ca2a6302413,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,j,,,,,,,,Quantitative,,,,,Article 11 of Regulation (EU) 2020/852. These activities shall cover those that are not enabling activities.,Of which: adaptation,,,,,
9988cfb6-b794-4fb0-ac1d-8f1bad818e6a,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,k,,,,,,,,Quantitative,,,,,Article 16 of Regulation (EU) 2020/852.,Of which: enabling,,,,,
1829ac9d-8819-4721-b39e-eb7c8eaac40a,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,l,,"a415403c-b8d2-4ba8-8593-07c0754c73cb,48f6e1f3-4765-4e09-aad2-d20cfd7d11a6",,,,,,Quantitative,,,,,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. They shall be the sum of column (b) and column (g) of this template.,Of which: towards taxonomy relevant sectors,,,,,
78258357-25f7-456d-b9fb-a2850e2483f7,Transition,,,1829ac9d-8819-4721-b39e-eb7c8eaac40a,a415403c-b8d2-4ba8-8593-07c0754c73cb,,,,,,,,,,,,,Part,"Templates 1-4 relate to transition risk, but specific measure of overall vulnerability to transition risk is not required. [Can we say that any exposures to higher risk industries are vulnerable to transition risk? Or potentially use GAR denominator only assets?]",Yes,No,No
e332f6c9-4d92-479a-802b-76a5aff649aa,Transition,,,1829ac9d-8819-4721-b39e-eb7c8eaac40a,48f6e1f3-4765-4e09-aad2-d20cfd7d11a6,,,,,,,,,,,,,Part,Opportunities are not specifically referred to in EBA. [Could potentially use GAR numerator assets?],Yes,No,No
5ba5d12d-57a9-4c51-a931-b80352e8cc97,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,m,,,,,,,,Quantitative,,,,,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. They shall be the sum of column (c) and column (h) of this template.,Of which: environmentally sustainable,,,,,
fdd268be-b0a2-49a8-9ab2-4311dbaf38aa,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,n,,,,,,,,Quantitative,,,,,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Implementing Regulation (EU) 2021/451. They shall be the sum of column (d) and column (i) of this template.,Of which: specialised lending,,,,,
26aeb842-2436-4df5-b99b-be1c5fbbb372,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,o,,,,,,,,Quantitative,,,,,Article 10 and Article 11 of Regulation (EU) 2020/852. They shall be the sum of column (e) and column (j) of this template.,Of which: transitional/adaptation,,,,,
4a737d25-342d-4527-9581-2a1977819644,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,p,,,,,,,,Quantitative,,,,,Article 16 of Regulation (EU) 2020/852. They shall be the sum of column (f) and column (k) of this template.,Of which: enabling,,,,,
7c80ea44-af05-42d5-9dff-7148ffbacd38,Group,bc1c21dd-5bd1-4278-a724-fbe1447f2126,Rows,,,,,,,,,,,,,,,,,,,
b580d94d-7eaf-4a3d-af56-e9f0ad37785d,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,GAR - Covered assets in both numerator and denominator,,,,,,,,Quantitative,,,,,Eligible exposures shall be those that are related to the counterparties and asset classes covered in the scope of the disclosure requirements in accordance with Article 8 of Regulation (EU) 2020/852.,,,,,,
1208dfa1-c8d1-4b90-b452-3842220cd01b,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,1,,,,,,,,Quantitative,,,,,"Loans and advances, debt securities and equity instruments classified under the accounting portfolios in the banking book, not held for trading and not held for sale as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.","Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",,,,,
7a855bd1-86b1-4da5-80f0-5e2c5ca9f592,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,2,,,,,,,,Quantitative,,,,,Exposures defined in point (c) and point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Financial corporations,,,,,
163434f1-c527-47cd-9d85-215c6ebb3878,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,3,,,,,,,,Quantitative,,,,,Exposures defined in point (c) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Credit institutions,,,,,
a369ec68-498f-42fc-a263-2228fd396845,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,4,,,,,,,,Quantitative,,,,,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Loans and advances,,,,,
ea9cb235-d9ff-406a-a611-d8e5ed2539da,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,5,,,,,,,,Quantitative,,,,,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,,,,,
19bfaecf-0abe-4b22-8dc3-abe5f8167edd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,6,,,,,,,,Quantitative,,,,,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,,,,,
876edbc4-00ae-4674-a58f-144fbd64c398,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,7,,,,,,,,Quantitative,,,,,Exposures to other financial corporations as defined in point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Other financial corporations,,,,,
f32b0af0-f7b6-4ada-af69-a9ed4da68ba5,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,8,,,,,,,,Quantitative,,,,,Exposures to investment firms as defined in Article 4(2) of CRR.,Of which: investment firms,,,,,
86a4336b-7f8b-43fe-84d0-8072825802d9,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,9,,,,,,,,Quantitative,,,,,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,,,,,
8b782f2f-8bbb-4661-933f-4fab947d3f69,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,10,,,,,,,,Quantitative,,,,,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,,,,,
00f668ab-9c8d-4f35-8083-d46c2a5d0256,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,11,,,,,,,,Quantitative,,,,,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,,,,,
08604a34-032c-49e7-8050-0603e949fbe4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,12,,,,,,,,Quantitative,,,,,"Exposures to management companies as defined in Article 2(1), point (b) of Directive 2009/65/EC on the coordination of laws, regulations and administrative provisions relating to undertakings for collective investment in transferable securities (UCITS)",Of which: management companies,,,,,
97d94aba-3747-4131-bbe2-614de94710dd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,13,,,,,,,,Quantitative,,,,,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,,,,,
61c491cc-cbfe-4394-b28c-2885aab9c2ba,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,14,,,,,,,,Quantitative,,,,,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,,,,,
f13e21f0-35c6-47b4-9589-76897ea23dd4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,15,,,,,,,,Quantitative,,,,,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,,,,,
a83554ac-2428-4b72-9123-68ee23d5d1fb,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,16,,,,,,,,Quantitative,,,,,Exposures to insurance undertakings as defined in Article 4(5) of CRR,Of which: insurance undertakings,,,,,
66cef8dd-f97d-48bf-ab01-4d87181c2154,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,17,,,,,,,,Quantitative,,,,,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,,,,,
c6ac58c2-d87b-4382-a7b7-1b2ae5f76f56,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,18,,,,,,,,Quantitative,,,,,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,,,,,
ce0434c8-2a23-4067-8b9d-5f577c6ca74f,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,19,,,,,,,,Quantitative,,,,,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,,,,,
878ae78c-4483-4b99-b045-c18287dd04ff,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,20,,,,,,,,Quantitative,,,,,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",Non-financial corporations (subject to NFRD disclosure obligations),,,,,
d2c61f09-ac2e-404c-95e0-cbe3779f325e,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,21,,,,,,,,Quantitative,,,,,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,,,,,
7ca259d4-343e-4b8d-9b56-61803c6b7346,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,22,,,,,,,,Quantitative,,,,,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,,,,,
4d1b347e-66f7-46b4-8985-2571d822af68,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,23,,,,,,,,Quantitative,,,,,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,,,,,
b6732cef-14ae-4d5e-8eab-d54eda88b264,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,24,,,,,,,,Quantitative,,,,,"Loans and advances as defined in point (f) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451. Credit institutions shall collect information from their counterparties bilaterally through the loan origination process, and the regular credit review and monitoring process.",Households,,,,,
3017cd16-ba41-4460-a5cf-e346788f9875,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,25,,,,,,,,Quantitative,,,,,"Loans collateralised by residential immovable property as defined in point (a) of paragraph 173 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451. The taxonomy alignment of these exposures shall only be assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying collateral.",Of which: loans collateralised by residential immovable property,,,,,
b89f42f8-a9ba-4242-82d9-4b9163bccbdc,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,26,,,,,,,,Quantitative,,,,,"Loans that are granted to households with the purpose of renovating their house. The taxonomy alignment of these exposures shall only be assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency la of the underlying collateral.",Of which: building renovation loans,,,,,
0955d25f-db57-4e7a-8992-6913b9685999,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,27,,,,,,,,Quantitative,,,,,"Motor vehicle loans as defined in point (b)(ii) of paragraph 173 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451 and other loans granted for the acquisition of a motor vehicle assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for financing, renting, leasing of vehicles in accordance with Section 6.5 of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying vehicle.",Of which: motor vehicle loans,,,,,
5ee3aaf6-4e43-4a63-a4a2-456d4c764366,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,28,,,,,,,,Quantitative,,,,,The addition of rows 29 and 30.,Local governments financing,,,,,
45547177-4903-4076-b1e7-ede6b750b22a,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,29,,,,,,,,Quantitative,,,,,Loans granted by institutions to local government with the aim of funding the acquisition of their place of residence of households in the municipality.,Housing financing,,,,,
782a03df-c54d-4d46-a52a-e1efb089bb96,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,30,,,,,,,,Quantitative,,,,,Loans granted by institutions to local government with the aim of funding any assets other than the acquisition of their place of residence of households in the municipality.,Other local governments financing,,,,,
