ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Description,TCFD_Map?,EBA_P3_Map?,SEC_Map?,SASB_Map?,Quant_Qual,Guidance,Title,confidence
47873807-b6b0-4899-a62b-66aaa74842d9,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,b,,,,,,,,,,,,,Quantitative,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures towards sectors (4 level NACE codes) relevant for the corresponding environmental objective according to the Taxonomy, as specified in the technical annex to the Commission Delegated Regulation18 on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose exposures towards relevant sectors under the objective of climate change mitigation in accordance with Article 9, point (a)and Article 10 of Regulation (EU) 2020/852.",Of which: towards taxonomy relevant sectors,
b9de6996-3523-4da1-9148-e0e9647e86ac,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,c,,,,,,,,,,,,,Quantitative,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures that are environmentally sustainable, as specified in the technical annex to the Commission Delegated Regulation on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose environmentally sustainable exposures under the objective of climate change mitigation in accordance with Article 9, point (a) and Article 10 of Regulation (EU) 2020/852. When the use of proceeds is known, (specialised lending, e.g. project finance loans, as defined in ANNEX V to Implementing Regulation (EU) 2021/451), institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the project funded contributessubstantially to climate change mitigation, in accordance with Article 10, or is an enabling activity in accordance with Article 16, and meets the criteria specified in Article 3 of the same regulation. When the use of proceeds is unknown, institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty, in accordance with Article 8 of Regulation (EU) 2020/85219, on the proportion of the turnover derived from products or services associated with economic activities that qualify as environmentally sustainable under Articles 3 of Regulation (EU) 2020/852. Each exposure shall only be considered once and shall be allocated to only one environmental objective. Where the exposures are relevant for more than one environmental objective, the allocation shall be made to the most relevant objective.",Of which: environmentally sustainable,
e5cd35f9-d4b0-4c59-9ebc-8ba1c8a058a5,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,d,,,,,,,,,,,,,Quantitative,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Commission Implementing Regulation (EU) 2021/451. This shall include special lending exposures, which are environmentally sustainable, under the objective of climate change mitigation in accordance with Article 9, point (a) and Article 10 of Regulation (EU) 2020/852. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the specific project funded qualify as contributing substantially to climate change mitigation (project specific information), in accordance with Article 10 of Regulation (EU) 2020/852, or as enabling activity in accordance with Article 16, and meets the criteria specified in Article 3 of the same regulation. Institutions shall provide transparency on the kind of economic activities that are being funded through specialised lending. Where the same specialised lending exposure is relevant to two environmental objectives, institutions shall allocate it to the most relevant one.",Of which: specialised lending,
8d1d607c-37de-4896-ac7e-2d69e582daae,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,e,,,,,,,,,,,,,Quantitative,Article 10 of Regulation (EU) 2020/852.,Of which: transitional,
ef0d5c79-53d4-432e-beee-4a8c2676d5c5,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,f,,,,,,,,,,,,,Quantitative,Article 16 of Regulation (EU) 2020/852.,Of which: enabling,
c29db7ff-0e3f-47cb-9b27-66e831efe488,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,g,,,,,,,,,,,,,Quantitative,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures towards sectors (4 level NACE codes) relevant for the corresponding environmental objective according to the Taxonomy, as specified in the technical annex to the Commission Delegated Regulation on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose exposures towards relevant sectors under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852.",Of which: towards taxonomy relevant sectors,
9effca5c-f708-41da-93a9-a60655652103,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,h,,,,,,,,,,,,,Quantitative,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures that are environmentally sustainable, as specified in the technical annex to the Commission Delegated Regulation on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose environmentally sustainable exposures under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the project funded qualify as contributing substantially to climate change adaptation, in accordance with Article 11, or as enabling activity in accordance with Article 16, and meets the criteria specified in Article 3 of that Regulation. Where the use of proceeds is unknown institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty, in accordance with Article 8 of Regulation (EU) 2020/852, on the proportion of the turnover derived from products or services associated with economic activities that qualify as environmentally sustainable under Articles 3 of that Regulation. Each exposure shall only be considered once and shall be allocated to only one environmental objective. Where the exposures are relevant for more than one environmental objective, exposures shall be allocated to the most relevant objective.",Of which: environmentally sustainable,
a591eabc-11aa-4154-afc8-5d282fc691fa,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,i,,,,,,,,,,,,,Quantitative,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose special lending exposures, which are environmentally sustainable, under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852. Institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the specific project funded qualify as contributing substantially to climate change adaptation (project specific information), in accordance with Article 11, or as enabling activity in accordance with Article 16, and meet the criteria specified in Article 3 of that Regulation. Institutions shall provide transparency on the kind of economic activities that are being funded through specialised lending. Where the same specialised lending exposure can be relevant for two environmental objectives, the exposure shall be allocated to the most relevant one.",Of which: specialised lending,
b2d7ee0a-a175-44e3-a81b-0ca2a6302413,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,j,,,,,,,,,,,,,Quantitative,Article 11 of Regulation (EU) 2020/852. These activities shall cover those that are not enabling activities.,Of which: adaptation,
9988cfb6-b794-4fb0-ac1d-8f1bad818e6a,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,k,,,,,,,,,,,,,Quantitative,Article 16 of Regulation (EU) 2020/852.,Of which: enabling,
1829ac9d-8819-4721-b39e-eb7c8eaac40a,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,l,,"9f39b85f-a8ac-426c-b172-b530ca5eebd7,db0e2822-18dc-451c-9bc3-47cf3841d7e9",,,,,,,,,,,Quantitative,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. They shall be the sum of column (b) and column (g) of this template.,Of which: towards taxonomy relevant sectors,
521af516-feb7-4bc2-873f-276102f3665e,Transition,,,1829ac9d-8819-4721-b39e-eb7c8eaac40a,9f39b85f-a8ac-426c-b172-b530ca5eebd7,,,,,,,,,,,,,,100
7ab84b66-fd87-4bae-9e56-87bca685206b,Transition,,,1829ac9d-8819-4721-b39e-eb7c8eaac40a,db0e2822-18dc-451c-9bc3-47cf3841d7e9,,,,,,,,,,,,,,100
5ba5d12d-57a9-4c51-a931-b80352e8cc97,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,m,,,,,,,,,,,,,Quantitative,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. They shall be the sum of column (c) and column (h) of this template.,Of which: environmentally sustainable,
fdd268be-b0a2-49a8-9ab2-4311dbaf38aa,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,n,,,,,,,,,,,,,Quantitative,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Implementing Regulation (EU) 2021/451. They shall be the sum of column (d) and column (i) of this template.,Of which: specialised lending,
26aeb842-2436-4df5-b99b-be1c5fbbb372,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,o,,,,,,,,,,,,,Quantitative,Article 10 and Article 11 of Regulation (EU) 2020/852. They shall be the sum of column (e) and column (j) of this template.,Of which: transitional/adaptation,
4a737d25-342d-4527-9581-2a1977819644,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,p,,,,,,,,,,,,,Quantitative,Article 16 of Regulation (EU) 2020/852. They shall be the sum of column (f) and column (k) of this template.,Of which: enabling,
7c80ea44-af05-42d5-9dff-7148ffbacd38,Group,bc1c21dd-5bd1-4278-a724-fbe1447f2126,Rows,,,,,,,,,,,,,,,,
b580d94d-7eaf-4a3d-af56-e9f0ad37785d,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,GAR - Covered assets in both numerator and denominator,,,,,,,,,,,,,Quantitative,Eligible exposures shall be those that are related to the counterparties and asset classes covered in the scope of the disclosure requirements in accordance with Article 8 of Regulation (EU) 2020/852.,,
1208dfa1-c8d1-4b90-b452-3842220cd01b,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,1,,,,,,,,,,,,,Quantitative,"Loans and advances, debt securities and equity instruments classified under the accounting portfolios in the banking book, not held for trading and not held for sale as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.","Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",
7a855bd1-86b1-4da5-80f0-5e2c5ca9f592,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,2,,,,,,,,,,,,,Quantitative,Exposures defined in point (c) and point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Financial corporations,
163434f1-c527-47cd-9d85-215c6ebb3878,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,3,,,,,,,,,,,,,Quantitative,Exposures defined in point (c) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Credit institutions,
a369ec68-498f-42fc-a263-2228fd396845,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,4,,,,,,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Loans and advances,
ea9cb235-d9ff-406a-a611-d8e5ed2539da,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,5,,,,,,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
19bfaecf-0abe-4b22-8dc3-abe5f8167edd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,6,,,,,,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
876edbc4-00ae-4674-a58f-144fbd64c398,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,7,,,,,,,,,,,,,Quantitative,Exposures to other financial corporations as defined in point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Other financial corporations,
f32b0af0-f7b6-4ada-af69-a9ed4da68ba5,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,8,,,,,,,,,,,,,Quantitative,Exposures to investment firms as defined in Article 4(2) of CRR.,Of which: investment firms,
86a4336b-7f8b-43fe-84d0-8072825802d9,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,9,,,,,,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
8b782f2f-8bbb-4661-933f-4fab947d3f69,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,10,,,,,,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
00f668ab-9c8d-4f35-8083-d46c2a5d0256,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,11,,,,,,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
08604a34-032c-49e7-8050-0603e949fbe4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,12,,,,,,,,,,,,,Quantitative,"Exposures to management companies as defined in Article 2(1), point (b) of Directive 2009/65/EC on the coordination of laws, regulations and administrative provisions relating to undertakings for collective investment in transferable securities (UCITS)",Of which: management companies,
97d94aba-3747-4131-bbe2-614de94710dd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,13,,,,,,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
61c491cc-cbfe-4394-b28c-2885aab9c2ba,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,14,,,,,,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
f13e21f0-35c6-47b4-9589-76897ea23dd4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,15,,,,,,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
